age,monthly_income,credit_score,purchase_amount,bnpl_installments,app_usage_frequency,debt_to_income_ratio,employment_type_Self-Employed,employment_type_Student,employment_type_Unemployed,product_category_Electronics,product_category_Fashion,product_category_Home,product_category_Sports,location_Canada,location_Germany,location_India,location_UK,location_USA,default_probability,actual_default,custom_risk_segment
40,40767.7,485,5000.0,9,7.84,0.1226461144484481,False,False,False,False,False,False,True,False,False,False,True,False,0.6181309803402284,0,High Risk
41,71317.15,617,5000.0,12,4.93,0.0701093635962738,False,False,False,True,False,False,False,False,False,False,False,False,0.11323934561340965,0,Low Risk
53,18617.79,371,3942.82,3,4.6,0.2117770154244945,False,True,False,True,False,False,False,False,True,False,False,False,0.537464321255102,1,Medium Risk
44,99957.28,841,5000.0,12,3.49,0.0500213691288918,True,False,False,False,False,False,False,True,False,False,False,False,0.0861965381969745,0,Low Risk
41,10574.56,320,3345.69,3,4.11,0.3163904692015554,False,False,True,False,True,False,False,False,False,False,True,False,0.6126313591150042,0,High Risk
43,15574.46,339,4155.31,9,8.62,0.2668028297610318,False,False,True,False,False,False,True,False,False,False,True,False,0.5520361055529402,0,Medium Risk
51,61755.99,628,5000.0,9,3.69,0.0809638061020477,False,False,False,False,False,False,False,False,True,False,False,False,0.06784289454865759,0,Low Risk
49,11742.11,300,1548.04,9,1.46,0.1318366119888163,False,False,True,False,False,True,False,False,True,False,False,False,0.6507259109640284,1,High Risk
48,15180.04,413,5000.0,6,9.7,0.3293798962321574,False,False,True,False,False,True,False,False,False,False,False,False,0.5163395020600698,1,Medium Risk
40,13644.66,407,4703.87,12,7.99,0.3447407264087196,False,True,False,False,False,False,True,False,False,False,False,False,0.4849708324942372,0,Medium Risk
27,5000.0,300,1738.11,9,4.14,0.347622,False,False,True,False,False,False,True,False,False,False,True,False,0.5593609946390455,1,Medium Risk
30,14661.49,370,5000.0,12,5.39,0.3410294588067106,False,False,True,False,False,True,False,False,False,False,False,True,0.6389088558618631,1,High Risk
43,45209.65,522,5000.0,3,4.49,0.1105958573003772,True,False,False,False,False,True,False,False,False,False,False,False,0.5761055149280546,0,Medium Risk
46,13304.26,319,5000.0,6,6.31,0.3758194743638504,False,True,False,False,False,False,False,True,False,False,False,False,0.6025737108188293,0,High Risk
46,13049.93,350,2160.15,12,4.47,0.1655296235305476,False,True,False,False,True,False,False,False,False,False,False,True,0.5469377036454703,1,Medium Risk
21,10830.62,390,3253.25,12,8.49,0.3003752324428334,False,False,True,False,False,False,True,False,False,False,False,True,0.547112094750768,1,Medium Risk
40,10879.94,368,3031.52,3,9.8,0.278633889525126,False,True,False,False,True,False,False,False,True,False,False,False,0.5483249113910453,0,Medium Risk
30,33683.76,476,5000.0,6,1.12,0.1484394853781169,False,False,False,True,False,False,False,False,True,False,False,False,0.5296268582253156,0,Medium Risk
51,12348.35,323,5000.0,9,9.36,0.4049123972028651,False,True,False,False,True,False,False,False,False,False,False,False,0.5489981817343951,0,Medium Risk
40,40385.81,482,5000.0,9,5.05,0.1238058615142298,True,False,False,True,False,False,False,False,False,True,False,False,0.5800040235916805,0,Medium Risk
22,19022.33,395,3905.2,3,2.43,0.2052955657903106,True,False,False,False,False,True,False,False,True,False,False,False,0.5077005354324332,1,Medium Risk
39,43153.49,525,5000.0,9,8.06,0.1158654838809097,True,False,False,False,False,False,True,True,False,False,False,False,0.6075449101776683,0,High Risk
53,18935.74,406,2797.38,9,9.98,0.1477301652853281,False,True,False,True,False,False,False,False,False,False,True,False,0.5199837846249465,0,Medium Risk
54,83817.52,762,5000.0,12,1.13,0.0596533994324814,True,False,False,False,True,False,False,False,False,True,False,False,0.1514744663833525,0,Low Risk
55,24999.18,373,5000.0,6,8.62,0.200006560215175,True,False,False,False,False,True,False,False,False,False,True,False,0.5265110100263395,0,Medium Risk
30,5000.0,304,2118.92,6,8.11,0.423784,False,False,True,True,False,False,False,False,False,False,False,True,0.49762418876456943,0,Medium Risk
20,9054.12,300,669.25,3,8.38,0.0739166258012926,False,True,False,False,False,True,False,True,False,False,False,False,0.6655909521030868,0,High Risk
57,66611.11,633,5000.0,12,1.11,0.0750625533788582,True,False,False,False,False,False,True,False,False,True,False,False,0.14653051978650372,0,Low Risk
38,15375.69,332,2853.07,3,1.75,0.185557201010166,False,True,False,False,False,False,True,False,False,True,False,False,0.5557923442933618,0,Medium Risk
38,14337.01,403,2995.65,6,6.06,0.208945240325563,False,True,False,False,False,True,False,True,False,False,False,False,0.5192553064218124,0,Medium Risk
57,48659.3,498,5000.0,3,9.56,0.1027552800800669,True,False,False,False,False,False,False,False,True,False,False,False,0.513048082075701,0,Medium Risk
26,12613.9,352,3796.72,9,8.65,0.3009949341599346,False,True,False,False,False,False,True,False,False,False,True,False,0.5260071649740546,1,Medium Risk
40,5217.2,300,624.73,12,5.56,0.1197443072912673,False,False,True,False,True,False,False,False,False,False,True,False,0.6160421373006677,1,High Risk
22,8489.6,331,4652.14,6,8.76,0.5479810591782888,False,False,True,False,False,True,False,False,False,False,False,False,0.5962317206769383,0,Medium Risk
48,66562.92,554,1050.73,3,1.4,0.0157855154190951,False,False,False,False,False,False,False,False,False,False,False,False,0.20874669602521184,0,Low Risk
36,26283.53,373,5000.0,12,8.78,0.1902331992696567,True,False,False,False,False,False,False,False,False,False,True,False,0.5892901456369218,0,Medium Risk
29,44885.9,519,5000.0,6,4.27,0.1113935556600179,False,False,False,False,False,True,False,False,False,False,False,True,0.6216469439468979,0,High Risk
55,7627.29,300,833.25,9,7.75,0.1092458789425864,False,False,True,False,True,False,False,False,False,False,False,True,0.5859133884671854,0,Medium Risk
20,49333.97,504,5000.0,12,7.8,0.1013500433879535,True,False,False,False,False,False,True,False,True,False,False,False,0.5866348363076939,1,Medium Risk
47,47298.09,504,5000.0,6,5.56,0.1057125139725515,True,False,False,False,True,False,False,False,False,True,False,False,0.5776828787036057,0,Medium Risk
39,23366.12,376,5000.0,3,5.42,0.2139850347426102,True,False,False,True,False,False,False,False,False,True,False,False,0.6049218806253431,0,High Risk
54,86710.69,752,5000.0,6,3.98,0.0576630170974305,True,False,False,False,False,False,True,False,False,False,False,True,0.12633453840744358,0,Low Risk
59,78664.16,538,5000.0,3,8.61,0.0635613473785266,True,False,False,False,True,False,False,False,False,False,True,False,0.4640969541804231,0,Medium Risk
49,20361.81,383,5000.0,9,9.44,0.2455577377453183,False,True,False,False,False,False,True,True,False,False,False,False,0.6467649972867211,0,High Risk
26,103868.99,848,5000.0,6,4.02,0.0481375625198627,True,False,False,False,False,False,False,False,False,False,True,False,0.08215563147258109,0,Low Risk
18,55265.86,585,5000.0,12,5.77,0.09047176683761,True,False,False,True,False,False,False,False,True,False,False,False,0.0977942456701092,0,Low Risk
34,9339.0,379,3168.75,9,8.0,0.3393029232251847,False,False,True,False,False,False,False,False,False,True,False,False,0.5140880986290192,0,Medium Risk
43,80084.48,639,5000.0,12,9.29,0.0624340696224786,True,False,False,False,True,False,False,False,False,False,False,False,0.1275434276187098,0,Low Risk
54,26284.55,340,5000.0,12,9.59,0.1902258170674407,False,True,False,False,False,False,True,False,False,False,False,False,0.6869882219468907,0,High Risk
44,46885.12,519,5000.0,12,1.07,0.1066436430150973,False,False,False,False,False,False,True,False,False,False,False,False,0.551968692160598,0,Medium Risk
21,8965.07,300,3129.78,3,6.69,0.349108261285188,False,True,False,True,False,False,False,False,False,True,False,False,0.5937468305732346,1,Medium Risk
36,50515.01,429,5000.0,12,4.54,0.098980481247059,False,False,False,True,False,False,False,False,True,False,False,False,0.6827908036841669,0,High Risk
55,14819.46,355,5000.0,6,9.04,0.3373942100454403,False,False,True,True,False,False,False,False,False,False,True,False,0.5521735127666024,0,Medium Risk
46,9786.19,399,2695.91,3,3.33,0.2754810605557423,False,False,True,False,False,False,True,False,True,False,False,False,0.5408297819827143,0,Medium Risk
58,22770.99,409,5000.0,12,6.7,0.2195776292554693,False,True,False,True,False,False,False,True,False,False,False,False,0.5944869837498405,1,Medium Risk
38,8229.39,300,3194.05,9,9.13,0.388127188041884,False,True,False,False,True,False,False,False,False,False,True,False,0.6274808209015632,0,High Risk
19,43139.41,510,5000.0,9,2.78,0.1159033004855652,False,False,False,False,False,True,False,False,False,False,False,True,0.6158280635349631,0,High Risk
28,11708.39,308,1928.76,3,1.63,0.1647331528929255,False,False,True,True,False,False,False,True,False,False,False,False,0.6205790498587505,0,High Risk
50,72103.36,702,5000.0,12,9.27,0.0693448959937512,False,False,False,False,True,False,False,False,False,True,False,False,0.07444488334339328,0,Low Risk
58,94470.0,669,5000.0,12,2.8,0.0529268550862707,True,False,False,False,False,False,True,False,False,False,False,False,0.16992359894725484,0,Low Risk
46,63176.13,646,5000.0,12,8.61,0.07914381586843,False,False,False,False,False,False,True,False,False,False,False,False,0.0819801472384031,0,Low Risk
27,74703.1,676,5000.0,3,1.08,0.0669316266660955,True,False,False,False,False,True,False,False,False,False,False,True,0.08435729715768607,0,Low Risk
46,13266.86,335,5000.0,9,6.71,0.3768789299050415,False,False,True,False,True,False,False,False,True,False,False,False,0.6194272638420375,1,High Risk
59,25657.11,380,5000.0,12,6.98,0.1948777551329826,False,True,False,False,False,True,False,False,False,False,False,False,0.6753105646312443,1,High Risk
47,61644.62,512,5000.0,12,8.78,0.0811100790304166,False,False,False,False,True,False,False,False,False,False,False,True,0.6980967949224012,1,High Risk
30,46696.54,571,5000.0,3,5.56,0.1070743142853838,False,False,False,True,False,False,False,False,False,False,False,True,0.13246287574668797,0,Low Risk
30,16651.29,372,3869.4,3,3.27,0.2323783923047403,False,False,True,False,False,False,False,False,True,False,False,False,0.5624774487854707,0,Medium Risk
55,26203.0,333,1431.33,3,6.12,0.0546246612983246,False,True,False,False,False,False,True,False,False,False,False,True,0.47016604614284896,1,Medium Risk
23,38119.38,520,5000.0,3,4.56,0.1311668762713349,False,False,False,False,True,False,False,False,True,False,False,False,0.5613057932839158,1,Medium Risk
38,50613.48,389,5000.0,12,8.15,0.0987879118369256,True,False,False,True,False,False,False,False,True,False,False,False,0.7088982345012745,1,High Risk
52,86118.75,596,5000.0,12,8.42,0.0580593657014297,True,False,False,False,True,False,False,False,False,False,False,True,0.2128573998286164,1,Low Risk
29,15749.02,363,3738.64,12,6.79,0.2373887391088461,False,True,False,False,False,True,False,True,False,False,False,False,0.5808986805908689,0,Medium Risk
50,38134.38,432,5000.0,9,3.63,0.1311152823252928,True,False,False,False,False,True,False,False,False,False,True,False,0.6224087908083801,1,High Risk
56,57862.4,623,5000.0,6,1.43,0.0864119013383475,False,False,False,False,True,False,False,False,False,False,False,False,0.046276117790655276,0,Low Risk
23,26616.15,465,2384.66,12,9.66,0.0895944755345908,False,False,False,False,True,False,False,False,True,False,False,False,0.5088805160702268,1,Medium Risk
45,10792.55,337,3837.25,3,7.29,0.3555461869530371,False,False,True,False,False,False,True,False,True,False,False,False,0.5461228826110531,0,Medium Risk
21,5000.0,300,1365.64,12,9.65,0.273128,False,False,True,False,False,True,False,False,False,True,False,False,0.6009019242713439,0,High Risk
19,5000.0,300,217.02,6,6.94,0.043404,False,False,True,False,False,False,True,False,False,False,True,False,0.43854666897568706,0,Medium Risk
35,8537.18,300,1561.09,3,6.75,0.1828578055048622,False,False,True,False,False,True,False,False,False,True,False,False,0.5384244750672315,1,Medium Risk
55,73516.2,656,5000.0,3,5.36,0.0680122204357679,False,False,False,False,False,False,False,False,False,False,False,True,0.06684261102809211,0,Low Risk
47,64422.54,656,5000.0,9,9.72,0.0776125871472934,True,False,False,True,False,False,False,False,False,False,False,True,0.10720051224597123,0,Low Risk
35,54790.67,611,5000.0,3,8.88,0.0912564128162696,False,False,False,False,True,False,False,True,False,False,False,False,0.062903527879263,0,Low Risk
27,9675.41,335,642.86,3,8.3,0.0664426623781317,False,False,True,False,False,True,False,False,False,True,False,False,0.6036560716447755,0,High Risk
25,6828.11,300,276.72,6,7.66,0.0405265878844951,False,False,True,False,False,False,True,False,False,True,False,False,0.5718430732228122,1,Medium Risk
27,16147.48,367,100.0,6,8.77,0.0061929167894928,False,True,False,False,False,True,False,False,False,True,False,False,0.5387631369410599,0,Medium Risk
33,85978.61,722,5000.0,12,3.4,0.058153999000449,True,False,False,False,False,True,False,False,True,False,False,False,0.09381188207872322,0,Low Risk
53,27684.69,413,5000.0,6,3.56,0.1806052370461796,False,True,False,False,False,False,False,False,False,True,False,False,0.5178592933731566,1,Medium Risk
26,12783.12,335,1704.51,12,3.32,0.133340686780692,False,True,False,True,False,False,False,False,False,False,False,False,0.54001955266049,1,Medium Risk
55,22618.39,388,5000.0,3,3.47,0.2210590585802084,False,True,False,True,False,False,False,False,False,True,False,False,0.5957459111103337,1,Medium Risk
55,11012.22,377,3836.92,12,6.2,0.3484238418774779,False,False,True,False,False,False,False,False,False,False,False,False,0.49029434089797236,1,Medium Risk
20,43988.37,478,217.29,6,8.0,0.0049397147473298,True,False,False,False,False,True,False,False,False,False,False,True,0.6290111083612172,0,High Risk
50,33319.83,448,5000.0,9,2.39,0.1500607896258774,False,False,False,False,False,False,True,False,True,False,False,False,0.5549640804594933,0,Medium Risk
31,19812.56,379,5000.0,6,7.38,0.2523651663389284,False,True,False,False,True,False,False,False,False,False,True,False,0.5989823963244622,1,Medium Risk
49,45272.41,472,5000.0,9,5.73,0.1104425410531491,False,False,False,False,False,False,True,False,False,False,False,False,0.6744846339633803,0,High Risk
55,14855.59,372,1234.24,9,6.69,0.0830825298759591,False,True,False,False,False,False,True,False,False,True,False,False,0.525649064024695,0,Medium Risk
45,68401.63,592,5000.0,6,5.7,0.0730976732572016,False,False,False,True,False,False,False,True,False,False,False,False,0.10959500591729443,0,Low Risk
18,5782.72,300,2018.31,3,7.37,0.3490243345691992,False,False,True,False,False,True,False,False,False,False,True,False,0.6236543060456315,1,High Risk
33,5000.0,300,465.23,9,3.88,0.093046,False,False,True,False,True,False,False,False,False,False,True,False,0.5429553639116422,1,Medium Risk
35,9418.61,348,4417.84,3,6.9,0.4690543509074056,False,False,True,False,False,True,False,True,False,False,False,False,0.5677344883987737,0,Medium Risk
34,14861.72,313,4476.79,3,1.95,0.3012296019572432,False,False,True,True,False,False,False,False,True,False,False,False,0.6130040754602439,0,High Risk
26,25607.8,338,5000.0,3,9.14,0.1952530088488663,False,False,False,False,False,False,True,False,False,False,True,False,0.6298269237299969,1,High Risk
30,19223.74,342,4449.94,6,3.16,0.2314814911146321,False,True,False,False,False,False,True,False,True,False,False,False,0.6080564295808429,1,High Risk
